Data downloaded from Alaska Climate Research Center (https://akclimate.org)
Station name: Anchorage
Station ID: USW00026451
Downloaded: Tue Oct 11 2022 12:08:28 GMT-0600 (Mountain Daylight Time)

"Date","Maximum Temperature (degF)","Precipitation (in)","Mean Temperature (degF)","Minimum Temperature (degF)","Snowfall (in)","Snow Depth (in)"
"2021-08-07","66","","61","56","0","0"
"2021-08-08","58","1.25","55.5","53","0","0"
"2021-08-09","66","0.18","59","52","0","0"
"2021-08-10","66","0.36","59","52","0","0"
"2021-08-11","61","0.08","57.5","54","0","0"
"2021-08-12","62","0.14","57","52","0","0"
"2021-08-13","63","0","56.5","50","0","0"
"2021-08-14","64","","57","50","0","0"
"2021-08-15","65","0","57","49","0","0"
"2021-08-16","67","0.05","58.5","50","0","0"
"2021-08-17","63","0.21","57","51","0","0"
"2021-08-18","65","0.23","58.5","52","0","0"
"2021-08-19","66","0","60","54","0","0"
"2021-08-20","65","0.17","59","53","0","0"
"2021-08-21","63","0","52.5","42","0","0"
"2021-08-22","56","0.14","50","44","0","0"
"2021-08-23","58","0.16","54.5","51","0","0"
"2021-08-24","66","0.06","59","52","0","0"
"2021-08-25","59","0.21","57","55","0","0"
"2021-08-26","65","0.36","59.5","54","0","0"
"2021-08-27","58","0.74","52","46","0","0"
"2021-08-28","58","0","49.5","41","0","0"
"2021-08-29","64","0","53.5","43","0","0"
"2021-08-30","66","0","55","44","0","0"
"2021-08-31","69","0","58.5","48","0","0"
"2021-09-01","59","0.14","54","49","0","0"
"2021-09-02","61","0.37","56","51","0","0"
"2021-09-03","62","0.03","57.5","53","0","0"
"2021-09-04","61","0.07","57.5","54","0","0"
"2021-09-05","62","0.17","57.5","53","0","0"
"2021-09-06","61","0.01","55.5","50","0","0"
"2021-09-07","60","0","54","48","0","0"
"2021-09-08","56","0.04","51.5","47","0","0"
"2021-09-09","61","0.02","55.5","50","0","0"
"2021-09-10","56","0.04","52.5","49","0","0"
"2021-09-11","61","0","51.5","42","0","0"
"2021-09-12","58","0.02","51","44","0","0"
"2021-09-13","54","0.05","50.5","47","0","0"
"2021-09-14","56","0.08","50.5","45","0","0"
"2021-09-15","54","0.06","50","46","0","0"
"2021-09-16","51","0.01","47.5","44","0","0"
"2021-09-17","55","0","49.5","44","0","0"
"2021-09-18","57","0.01","47.5","38","0","0"
"2021-09-19","58","0","45.5","33","0","0"
"2021-09-20","53","","47","41","0","0"
"2021-09-21","48","0","42.5","37","0","0"
"2021-09-22","44","0","36","28","0","0"
"2021-09-23","46","0.57","41.5","37","0","0"
"2021-09-24","40","0.25","37.5","35","","0"
"2021-09-25","45","0.01","38","31","0","0"
"2021-09-26","46","0","38","30","0","0"
"2021-09-27","47","0","37.5","28","0","0"
"2021-09-28","49","0","37","25","0","0"
"2021-09-29","47","0","37","27","0","0"
"2021-09-30","47","0","36","25","0","0"
"2021-10-01","46","","39.5","33","0","0"
"2021-10-02","41","","38","35","","0"
"2021-10-03","47","0","38","29","0","0"
"2021-10-04","48","0","38","28","0","0"
"2021-10-05","44","0.01","39","34","0","0"
"2021-10-06","47","0.06","44","41","0","0"
"2021-10-07","50","0.03","45.5","41","0","0"
"2021-10-08","44","0.16","42","40","0","0"
"2021-10-09","47","0.62","44","41","0","0"
"2021-10-10","50","0","43","36","0","0"
"2021-10-11","43","0","40.5","38","0","0"
"2021-10-12","49","0","39.5","30","0","0"
"2021-10-13","41","0","35","29","0","0"
"2021-10-14","36","0.17","34.5","33","2","0"
"2021-10-15","38","","34","30","0.1","1"
"2021-10-16","38","0","33.5","29","0",""
"2021-10-17","40","0","35","30","0","0"
"2021-10-18","44","0","38","32","0","0"
"2021-10-19","43","","39","35","0","0"
"2021-10-20","43","0.11","40","37","0","0"
"2021-10-21","43","0.38","38","33","0","0"
"2021-10-22","39","0","36","33","0","0"
"2021-10-23","45","0","40.5","36","0","0"
"2021-10-24","48","","41","34","0","0"
"2021-10-25","41","0","35.5","30","0","0"
"2021-10-26","37","0","31.5","26","0","0"
"2021-10-27","36","0","30.5","25","0","0"
"2021-10-28","35","","30","25","0.2","0"
"2021-10-29","34","","29","24","","0"
"2021-10-30","46","","39","32","0","0"
"2021-10-31","47","","43","39","0","0"
"2021-11-01","39","0.27","37.5","36","0","0"
"2021-11-02","38","0.13","36.5","35","0","0"
"2021-11-03","46","","40.5","35","0","0"
"2021-11-04","42","0.11","37.5","33","0.5","0"
"2021-11-05","37","0.08","34.5","32","","1"
"2021-11-06","34","","32","30","","0"
"2021-11-07","32","","30","28","0.2","0"
"2021-11-08","29","","25","21","",""
"2021-11-09","24","","18","12","",""
"2021-11-10","20","0.1","15.5","11","2.2",""
"2021-11-11","23","0.21","21","19","8","3"
"2021-11-12","22","0.01","20","18","1.7","9"
"2021-11-13","20","","14.5","9","","8"
"2021-11-14","17","0","10","3","0","7"
"2021-11-15","14","","9","4","","6"
"2021-11-16","11","","4","-3","","5"
"2021-11-17","10","0","4","-2","0","5"
"2021-11-18","11","0","3","-5","0","5"
"2021-11-19","7","","0","-7","","5"
"2021-11-20","10","0","3.5","-3","0","5"
"2021-11-21","8","0","1","-6","0","5"
"2021-11-22","9","","1","-7","","5"
"2021-11-23","13","","6.5","0","","5"
"2021-11-24","20","0.01","15.5","11","0.2","5"
"2021-11-25","19","0.07","13.5","8","1.3","5"
"2021-11-26","9","0","6.5","4","0","6"
"2021-11-27","8","","0.5","-7","","6"
"2021-11-28","3","","-2.5","-8","","6"
"2021-11-29","20","","10.5","1","","6"
"2021-11-30","28","0.19","24","20","2.4","6"
"2021-12-01","27","0.17","21.5","16","3.1","9"
"2021-12-02","16","","8","0","","11"
"2021-12-03","7","","1","-5","","10"
"2021-12-04","9","","1.5","-6","0.5","9"
"2021-12-05","37","","22.5","8","","9"
"2021-12-06","37","0.02","34.5","32","","9"
"2021-12-07","33","0.08","26.5","20","1.6","9"
"2021-12-08","21","0","14.5","8","0","10"
"2021-12-09","24","","19","14","","9"
"2021-12-10","26","0.07","24","22","0.8","9"
"2021-12-11","22","0","15","8","0","10"
